InvoiceDate,Description,Quantity,Revenue,lag_1,lag_2,lag_3,Year,Month,last_transaction,Unique_Customers,Average_Product_Sales,Product_ID
2010-09,ROBIN CHRISTMAS CARD,174,73.08,51.0,48.0,210.0,2010,9,11,10,251.25,2536
2010-10,ROBIN CHRISTMAS CARD,537,223.92,174.0,51.0,48.0,2010,10,33,28,251.25,2536
2010-11,ROBIN CHRISTMAS CARD,291,122.22,537.0,174.0,51.0,2010,11,20,19,251.25,2536
2010-12,ROBIN CHRISTMAS CARD,3,1.26,291.0,537.0,174.0,2010,12,1,1,251.25,2536
2010-04,ROBOT BIRTHDAY CARD,28,11.76,156.0,240.0,312.0,2010,4,3,3,251.11111111111111,2537
2010-05,ROBOT BIRTHDAY CARD,24,10.08,28.0,156.0,240.0,2010,5,2,2,251.11111111111111,2537
2010-06,ROBOT BIRTHDAY CARD,399,165.96,24.0,28.0,156.0,2010,6,28,27,251.11111111111111,2537
2010-07,ROBOT BIRTHDAY CARD,300,126.0,399.0,24.0,28.0,2010,7,22,20,251.11111111111111,2537
2010-08,ROBOT BIRTHDAY CARD,327,135.72,300.0,399.0,24.0,2010,8,26,26,251.11111111111111,2537
2010-09,ROBOT BIRTHDAY CARD,300,126.0,327.0,300.0,399.0,2010,9,21,20,251.11111111111111,2537
2010-10,ROBOT BIRTHDAY CARD,450,189.0,300.0,327.0,300.0,2010,10,35,34,251.11111111111111,2537
2010-11,ROBOT BIRTHDAY CARD,348,146.16,450.0,300.0,327.0,2010,11,28,27,251.11111111111111,2537
2010-12,ROBOT BIRTHDAY CARD,84,35.28,348.0,450.0,300.0,2010,12,7,7,251.11111111111111,2537
2010-03,ROBOT MUG IN DISPLAY BOX,14,17.5,16.0,25.0,14.0,2010,3,2,2,22.22222222222222,2538
2010-04,ROBOT MUG IN DISPLAY BOX,4,5.0,14.0,16.0,25.0,2010,4,3,3,22.22222222222222,2538
2010-06,ROBOT MUG IN DISPLAY BOX,3,3.75,4.0,14.0,16.0,2010,6,1,1,22.22222222222222,2538
2010-07,ROBOT MUG IN DISPLAY BOX,22,27.5,3.0,4.0,14.0,2010,7,2,2,22.22222222222222,2538
2010-08,ROBOT MUG IN DISPLAY BOX,13,16.25,22.0,3.0,4.0,2010,8,2,2,22.22222222222222,2538
2010-09,ROBOT MUG IN DISPLAY BOX,39,43.620000000000005,13.0,22.0,3.0,2010,9,2,2,22.22222222222222,2538
2010-10,ROBOT MUG IN DISPLAY BOX,51,58.620000000000005,39.0,13.0,22.0,2010,10,5,5,22.22222222222222,2538
2010-11,ROBOT MUG IN DISPLAY BOX,53,66.25,51.0,39.0,13.0,2010,11,12,12,22.22222222222222,2538
2010-12,ROBOT MUG IN DISPLAY BOX,1,1.25,53.0,51.0,39.0,2010,12,1,1,22.22222222222222,2538
2010-10,ROCKING HORSE GREEN CHRISTMAS ,542,450.16999999999996,262.0,110.0,56.0,2010,10,45,44,386.0,2539
2010-11,ROCKING HORSE GREEN CHRISTMAS ,512,431.69,542.0,262.0,110.0,2010,11,63,48,386.0,2539
2010-12,ROCKING HORSE GREEN CHRISTMAS ,104,84.88999999999999,512.0,542.0,262.0,2010,12,13,12,386.0,2539
2010-10,ROCKING HORSE RED CHRISTMAS ,992,829.16,381.0,170.0,44.0,2010,10,79,73,664.6666666666666,2540
2010-11,ROCKING HORSE RED CHRISTMAS ,852,717.18,992.0,381.0,170.0,2010,11,81,62,664.6666666666666,2540
2010-12,ROCKING HORSE RED CHRISTMAS ,150,123.99,852.0,992.0,381.0,2010,12,14,13,664.6666666666666,2540
2010-05,ROMANTIC IMAGES GIFT WRAP SET,12,25.200000000000003,10.0,38.0,2.0,2010,5,2,2,16.75,2541
2010-06,ROMANTIC IMAGES GIFT WRAP SET,12,25.200000000000003,12.0,10.0,38.0,2010,6,2,2,16.75,2541
2010-07,ROMANTIC IMAGES GIFT WRAP SET,8,16.8,12.0,12.0,10.0,2010,7,2,2,16.75,2541
2010-08,ROMANTIC IMAGES GIFT WRAP SET,27,17.55,8.0,12.0,12.0,2010,8,1,1,16.75,2541
2010-09,ROMANTIC IMAGES GIFT WRAP SET,2,4.2,27.0,8.0,12.0,2010,9,2,2,16.75,2541
2010-10,ROMANTIC IMAGES GIFT WRAP SET,7,14.700000000000001,2.0,27.0,8.0,2010,10,2,2,16.75,2541
2010-11,ROMANTIC IMAGES GIFT WRAP SET,60,47.7,7.0,2.0,27.0,2010,11,3,3,16.75,2541
2010-12,ROMANTIC IMAGES GIFT WRAP SET,6,12.600000000000001,60.0,7.0,2.0,2010,12,1,1,16.75,2541
2010-05,ROMANTIC IMAGES NOTEBOOK SET,1,4.25,28.0,1.0,53.0,2010,5,1,1,5.833333333333333,2542
2010-06,ROMANTIC IMAGES NOTEBOOK SET,2,8.5,1.0,28.0,1.0,2010,6,2,2,5.833333333333333,2542
2010-09,ROMANTIC IMAGES NOTEBOOK SET,1,4.25,2.0,1.0,28.0,2010,9,1,1,5.833333333333333,2542
2010-10,ROMANTIC IMAGES NOTEBOOK SET,24,30.0,1.0,2.0,1.0,2010,10,1,1,5.833333333333333,2542
2010-11,ROMANTIC IMAGES NOTEBOOK SET,3,12.75,24.0,1.0,2.0,2010,11,1,1,5.833333333333333,2542
2010-12,ROMANTIC IMAGES NOTEBOOK SET,4,17.0,3.0,24.0,1.0,2010,12,1,1,5.833333333333333,2542
2010-03,ROMANTIC IMAGES SCRAP BOOK SET,57,93.45,48.0,52.0,5.0,2010,3,5,5,21.5,2543
2010-04,ROMANTIC IMAGES SCRAP BOOK SET,1,4.95,57.0,48.0,52.0,2010,4,1,1,21.5,2543
2010-05,ROMANTIC IMAGES SCRAP BOOK SET,7,34.650000000000006,1.0,57.0,48.0,2010,5,2,2,21.5,2543
2010-06,ROMANTIC IMAGES SCRAP BOOK SET,49,64.95,7.0,1.0,57.0,2010,6,3,3,21.5,2543
2010-07,ROMANTIC IMAGES SCRAP BOOK SET,51,74.85,49.0,7.0,1.0,2010,7,3,3,21.5,2543
2010-08,ROMANTIC IMAGES SCRAP BOOK SET,1,4.95,51.0,49.0,7.0,2010,8,1,1,21.5,2543
2010-10,ROMANTIC IMAGES SCRAP BOOK SET,1,4.95,1.0,51.0,49.0,2010,10,1,1,21.5,2543
2010-11,ROMANTIC IMAGES SCRAP BOOK SET,5,24.75,1.0,1.0,51.0,2010,11,5,5,21.5,2543
2010-04,ROMANTIC PINKS RIBBONS ,188,235.0,154.0,132.0,96.0,2010,4,26,25,150.55555555555554,2544
2010-05,ROMANTIC PINKS RIBBONS ,145,181.25,188.0,154.0,132.0,2010,5,18,18,150.55555555555554,2544
2010-06,ROMANTIC PINKS RIBBONS ,166,205.22,145.0,188.0,154.0,2010,6,33,30,150.55555555555554,2544
2010-07,ROMANTIC PINKS RIBBONS ,178,222.5,166.0,145.0,188.0,2010,7,25,25,150.55555555555554,2544
2010-08,ROMANTIC PINKS RIBBONS ,176,220.0,178.0,166.0,145.0,2010,8,18,18,150.55555555555554,2544
2010-09,ROMANTIC PINKS RIBBONS ,152,190.0,176.0,178.0,166.0,2010,9,25,23,150.55555555555554,2544
2010-10,ROMANTIC PINKS RIBBONS ,162,202.5,152.0,176.0,178.0,2010,10,23,23,150.55555555555554,2544
2010-11,ROMANTIC PINKS RIBBONS ,152,190.0,162.0,152.0,176.0,2010,11,28,27,150.55555555555554,2544
2010-12,ROMANTIC PINKS RIBBONS ,36,45.0,152.0,162.0,152.0,2010,12,7,7,150.55555555555554,2544
2010-03,ROSE 1 WICK MORRIS BOXED CANDLE,5,21.25,10.0,8.0,19.0,2010,3,2,2,11.333333333333334,2545
2010-04,ROSE 1 WICK MORRIS BOXED CANDLE,16,68.0,5.0,10.0,8.0,2010,4,4,4,11.333333333333334,2545
2010-05,ROSE 1 WICK MORRIS BOXED CANDLE,6,25.5,16.0,5.0,10.0,2010,5,5,5,11.333333333333334,2545
2010-06,ROSE 1 WICK MORRIS BOXED CANDLE,1,4.25,6.0,16.0,5.0,2010,6,1,1,11.333333333333334,2545
2010-08,ROSE 1 WICK MORRIS BOXED CANDLE,18,68.58,1.0,6.0,16.0,2010,8,1,1,11.333333333333334,2545
2010-09,ROSE 1 WICK MORRIS BOXED CANDLE,15,63.75,18.0,1.0,6.0,2010,9,5,5,11.333333333333334,2545
2010-10,ROSE 1 WICK MORRIS BOXED CANDLE,29,115.33,15.0,18.0,1.0,2010,10,7,7,11.333333333333334,2545
2010-11,ROSE 1 WICK MORRIS BOXED CANDLE,9,38.25,29.0,15.0,18.0,2010,11,3,3,11.333333333333334,2545
2010-12,ROSE 1 WICK MORRIS BOXED CANDLE,3,12.75,9.0,29.0,15.0,2010,12,3,3,11.333333333333334,2545
2010-03,ROSE 3 WICK MORRIS BOX CANDLE,13,55.25,15.0,24.0,18.0,2010,3,6,5,18.0,2546
2010-04,ROSE 3 WICK MORRIS BOX CANDLE,7,29.75,13.0,15.0,24.0,2010,4,4,4,18.0,2546
2010-05,ROSE 3 WICK MORRIS BOX CANDLE,45,178.93,7.0,13.0,15.0,2010,5,9,9,18.0,2546
2010-06,ROSE 3 WICK MORRIS BOX CANDLE,4,17.0,45.0,7.0,13.0,2010,6,4,4,18.0,2546
2010-08,ROSE 3 WICK MORRIS BOX CANDLE,30,116.94,4.0,45.0,7.0,2010,8,3,3,18.0,2546
2010-09,ROSE 3 WICK MORRIS BOX CANDLE,15,63.75,30.0,4.0,45.0,2010,9,4,4,18.0,2546
2010-10,ROSE 3 WICK MORRIS BOX CANDLE,27,114.75,15.0,30.0,4.0,2010,10,7,7,18.0,2546
2010-11,ROSE 3 WICK MORRIS BOX CANDLE,14,59.5,27.0,15.0,30.0,2010,11,7,7,18.0,2546
2010-12,ROSE 3 WICK MORRIS BOX CANDLE,7,29.75,14.0,27.0,15.0,2010,12,4,4,18.0,2546
2010-03,ROSE CARAVAN DOORSTOP,56,365.2,60.0,21.0,47.0,2010,3,20,20,45.5,2547
2010-04,ROSE CARAVAN DOORSTOP,43,290.25,56.0,60.0,21.0,2010,4,20,19,45.5,2547
2010-05,ROSE CARAVAN DOORSTOP,42,283.5,43.0,56.0,60.0,2010,5,23,21,45.5,2547
2010-06,ROSE CARAVAN DOORSTOP,74,477.9,42.0,43.0,56.0,2010,6,20,18,45.5,2547
2010-07,ROSE CARAVAN DOORSTOP,40,270.0,74.0,42.0,43.0,2010,7,18,18,45.5,2547
2010-08,ROSE CARAVAN DOORSTOP,36,230.2,40.0,74.0,42.0,2010,8,11,11,45.5,2547
2010-09,ROSE CARAVAN DOORSTOP,57,363.15,36.0,40.0,74.0,2010,9,15,15,45.5,2547
2010-10,ROSE CARAVAN DOORSTOP,47,317.25,57.0,36.0,40.0,2010,10,21,21,45.5,2547
2010-11,ROSE CARAVAN DOORSTOP,53,357.75,47.0,57.0,36.0,2010,11,26,25,45.5,2547
2010-12,ROSE CARAVAN DOORSTOP,7,47.25,53.0,47.0,57.0,2010,12,4,3,45.5,2547
2010-04,ROSE COLOUR PAIR HEART HAIR SLIDES,6,22.5,1.0,7.0,4.0,2010,4,1,1,6.0,2548
2010-03,ROSE DES PADDED FLOOR CUSHION,481,1466.95,8.0,18.0,5.0,2010,3,30,28,481.0,2549
2010-10,ROSE DU SUD CHILDRENS APRON,5,21.25,6.0,4.0,6.0,2010,10,4,4,5.0,2550
2010-11,ROSE DU SUD CHILDRENS APRON,5,21.25,5.0,6.0,4.0,2010,11,2,2,5.0,2550
2010-03,ROSE DU SUD CHILDS APRON,10,42.5,2.0,23.0,17.0,2010,3,5,5,7.4,2551
2010-04,ROSE DU SUD CHILDS APRON,5,21.25,10.0,2.0,23.0,2010,4,3,3,7.4,2551
2010-05,ROSE DU SUD CHILDS APRON,10,42.5,5.0,10.0,2.0,2010,5,4,4,7.4,2551
2010-06,ROSE DU SUD CHILDS APRON,6,25.5,10.0,5.0,10.0,2010,6,2,2,7.4,2551
2010-07,ROSE DU SUD CHILDS APRON,6,25.5,6.0,10.0,5.0,2010,7,2,2,7.4,2551
2010-03,ROSE DU SUD COSMETICS BAG,12,51.0,1.0,4.0,37.0,2010,3,2,2,6.333333333333333,2552
2010-04,ROSE DU SUD COSMETICS BAG,4,17.0,12.0,1.0,4.0,2010,4,2,2,6.333333333333333,2552
2010-06,ROSE DU SUD COSMETICS BAG,4,17.0,4.0,12.0,1.0,2010,6,3,3,6.333333333333333,2552
2010-07,ROSE DU SUD COSMETICS BAG,9,38.25,4.0,4.0,12.0,2010,7,3,3,6.333333333333333,2552
2010-08,ROSE DU SUD COSMETICS BAG,12,51.0,9.0,4.0,4.0,2010,8,1,1,6.333333333333333,2552
2010-09,ROSE DU SUD COSMETICS BAG,7,29.75,12.0,9.0,4.0,2010,9,2,2,6.333333333333333,2552
2010-10,ROSE DU SUD COSMETICS BAG,7,29.75,7.0,12.0,9.0,2010,10,2,2,6.333333333333333,2552
2010-11,ROSE DU SUD COSMETICS BAG,1,4.25,7.0,7.0,12.0,2010,11,1,1,6.333333333333333,2552
2010-12,ROSE DU SUD COSMETICS BAG,1,4.25,1.0,7.0,7.0,2010,12,1,1,6.333333333333333,2552
2010-06,ROSE DU SUD CUSHION COVER,2,12.7,2.0,2.0,2.0,2010,6,1,1,1.5,2553
2010-11,ROSE DU SUD CUSHION COVER,1,6.35,2.0,2.0,2.0,2010,11,1,1,1.5,2553
2010-04,ROSE DU SUD CUSHION COVER ,9,44.550000000000004,6.0,9.0,1.0,2010,4,2,2,7.142857142857143,2554
2010-05,ROSE DU SUD CUSHION COVER ,18,89.10000000000001,9.0,6.0,9.0,2010,5,5,5,7.142857142857143,2554
2010-06,ROSE DU SUD CUSHION COVER ,15,74.25,18.0,9.0,6.0,2010,6,4,4,7.142857142857143,2554
2010-07,ROSE DU SUD CUSHION COVER ,3,14.850000000000001,15.0,18.0,9.0,2010,7,1,1,7.142857142857143,2554
2010-08,ROSE DU SUD CUSHION COVER ,2,9.9,3.0,15.0,18.0,2010,8,1,1,7.142857142857143,2554
2010-09,ROSE DU SUD CUSHION COVER ,2,9.9,2.0,3.0,15.0,2010,9,2,2,7.142857142857143,2554
2010-11,ROSE DU SUD CUSHION COVER ,1,4.95,2.0,2.0,3.0,2010,11,1,1,7.142857142857143,2554
2010-04,ROSE DU SUD DRAWSTRING BAG,34,144.5,6.0,7.0,2.0,2010,4,4,4,13.166666666666666,2555
2010-05,ROSE DU SUD DRAWSTRING BAG,1,4.25,34.0,6.0,7.0,2010,5,1,1,13.166666666666666,2555
2010-06,ROSE DU SUD DRAWSTRING BAG,5,21.25,1.0,34.0,6.0,2010,6,4,4,13.166666666666666,2555
2010-08,ROSE DU SUD DRAWSTRING BAG,3,12.75,5.0,1.0,34.0,2010,8,1,1,13.166666666666666,2555
2010-09,ROSE DU SUD DRAWSTRING BAG,24,102.0,3.0,5.0,1.0,2010,9,4,4,13.166666666666666,2555
2010-10,ROSE DU SUD DRAWSTRING BAG,12,51.0,24.0,3.0,5.0,2010,10,2,2,13.166666666666666,2555
2010-04,ROSE DU SUD OVEN GLOVE,8,23.6,6.0,1.0,13.0,2010,4,2,2,10.25,2556
2010-06,ROSE DU SUD OVEN GLOVE,18,53.10000000000001,8.0,6.0,1.0,2010,6,3,3,10.25,2556
2010-07,ROSE DU SUD OVEN GLOVE,18,53.10000000000001,18.0,8.0,6.0,2010,7,3,3,10.25,2556
2010-08,ROSE DU SUD OVEN GLOVE,10,29.500000000000004,18.0,18.0,8.0,2010,8,3,3,10.25,2556
2010-09,ROSE DU SUD OVEN GLOVE,11,32.45,10.0,18.0,18.0,2010,9,4,4,10.25,2556
2010-10,ROSE DU SUD OVEN GLOVE,3,8.850000000000001,11.0,10.0,18.0,2010,10,2,2,10.25,2556
2010-11,ROSE DU SUD OVEN GLOVE,10,29.5,3.0,11.0,10.0,2010,11,7,6,10.25,2556
2010-12,ROSE DU SUD OVEN GLOVE,4,11.8,10.0,3.0,11.0,2010,12,2,2,10.25,2556
2010-03,ROSE DU SUD WASHBAG ,6,35.7,1.0,1.0,1.0,2010,3,2,2,4.555555555555555,2557
2010-04,ROSE DU SUD WASHBAG ,8,47.6,6.0,1.0,1.0,2010,4,4,4,4.555555555555555,2557
2010-06,ROSE DU SUD WASHBAG ,2,11.9,8.0,6.0,1.0,2010,6,2,2,4.555555555555555,2557
2010-07,ROSE DU SUD WASHBAG ,3,17.85,2.0,8.0,6.0,2010,7,2,2,4.555555555555555,2557
2010-08,ROSE DU SUD WASHBAG ,6,35.7,3.0,2.0,8.0,2010,8,1,1,4.555555555555555,2557
2010-09,ROSE DU SUD WASHBAG ,7,41.650000000000006,6.0,3.0,2.0,2010,9,2,2,4.555555555555555,2557
2010-10,ROSE DU SUD WASHBAG ,1,5.95,7.0,6.0,3.0,2010,10,1,1,4.555555555555555,2557
2010-11,ROSE DU SUD WASHBAG ,7,41.650000000000006,1.0,7.0,6.0,2010,11,2,2,4.555555555555555,2557
2010-12,ROSE DU SUD WASHBAG ,1,5.95,7.0,1.0,7.0,2010,12,1,1,4.555555555555555,2557
2010-05,ROSE FLOWER CANDLE+INCENSE 16X16CM,2,7.5,9.0,3.0,2.0,2010,5,1,1,3.75,2558
2010-06,ROSE FLOWER CANDLE+INCENSE 16X16CM,3,11.25,2.0,9.0,3.0,2010,6,1,1,3.75,2558
2010-10,ROSE FLOWER CANDLE+INCENSE 16X16CM,5,18.75,3.0,2.0,9.0,2010,10,1,1,3.75,2558
2010-11,ROSE FLOWER CANDLE+INCENSE 16X16CM,5,18.75,5.0,3.0,2.0,2010,11,3,3,3.75,2558
2010-03,ROSE FOLKART HEART DECORATIONS,90,112.5,51.0,209.0,30.0,2010,3,8,8,55.4,2559
2010-04,ROSE FOLKART HEART DECORATIONS,33,41.25,90.0,51.0,209.0,2010,4,3,3,55.4,2559
2010-05,ROSE FOLKART HEART DECORATIONS,54,67.5,33.0,90.0,51.0,2010,5,5,5,55.4,2559
2010-06,ROSE FOLKART HEART DECORATIONS,24,30.0,54.0,33.0,90.0,2010,6,1,1,55.4,2559
2010-07,ROSE FOLKART HEART DECORATIONS,2,2.5,24.0,54.0,33.0,2010,7,1,1,55.4,2559
2010-08,ROSE FOLKART HEART DECORATIONS,52,65.0,2.0,24.0,54.0,2010,8,4,4,55.4,2559
2010-09,ROSE FOLKART HEART DECORATIONS,56,70.0,52.0,2.0,24.0,2010,9,10,8,55.4,2559
2010-10,ROSE FOLKART HEART DECORATIONS,195,86.88,56.0,52.0,2.0,2010,10,9,8,55.4,2559
2010-11,ROSE FOLKART HEART DECORATIONS,17,21.25,195.0,56.0,52.0,2010,11,8,8,55.4,2559
2010-12,ROSE FOLKART HEART DECORATIONS,31,38.75,17.0,195.0,56.0,2010,12,3,2,55.4,2559
2010-05,ROSE PINK METAL FOLDING CHAIR,10,75.0,6.0,14.0,2.0,2010,5,1,1,10.0,2560
2010-06,ROSE PINK METAL FOLDING CHAIR,10,75.0,10.0,6.0,14.0,2010,6,4,4,10.0,2560
2010-03,ROSE SCENT CANDLE IN JEWELLED BOX,75,316.11,16.0,39.0,102.0,2010,3,17,16,41.3,2561
2010-04,ROSE SCENT CANDLE IN JEWELLED BOX,14,59.5,75.0,16.0,39.0,2010,4,3,3,41.3,2561
2010-05,ROSE SCENT CANDLE IN JEWELLED BOX,35,140.82999999999998,14.0,75.0,16.0,2010,5,6,6,41.3,2561
2010-06,ROSE SCENT CANDLE IN JEWELLED BOX,4,17.0,35.0,14.0,75.0,2010,6,2,2,41.3,2561
2010-07,ROSE SCENT CANDLE IN JEWELLED BOX,54,213.66,4.0,35.0,14.0,2010,7,7,7,41.3,2561
2010-08,ROSE SCENT CANDLE IN JEWELLED BOX,14,59.5,54.0,4.0,35.0,2010,8,3,3,41.3,2561
2010-09,ROSE SCENT CANDLE IN JEWELLED BOX,47,199.75,14.0,54.0,4.0,2010,9,10,10,41.3,2561
2010-10,ROSE SCENT CANDLE IN JEWELLED BOX,56,226.12,47.0,14.0,54.0,2010,10,11,11,41.3,2561
2010-11,ROSE SCENT CANDLE IN JEWELLED BOX,87,369.75,56.0,47.0,14.0,2010,11,24,24,41.3,2561
2010-12,ROSE SCENT CANDLE IN JEWELLED BOX,27,114.75,87.0,56.0,47.0,2010,12,6,6,41.3,2561
2010-03,ROSE SCENT CANDLE JEWELLED DRAWER,17,72.25,19.0,21.0,28.0,2010,3,6,6,13.777777777777779,2562
2010-04,ROSE SCENT CANDLE JEWELLED DRAWER,4,17.0,17.0,19.0,21.0,2010,4,3,3,13.777777777777779,2562
2010-06,ROSE SCENT CANDLE JEWELLED DRAWER,8,34.0,4.0,17.0,19.0,2010,6,3,3,13.777777777777779,2562
2010-07,ROSE SCENT CANDLE JEWELLED DRAWER,3,12.75,8.0,4.0,17.0,2010,7,3,2,13.777777777777779,2562
2010-08,ROSE SCENT CANDLE JEWELLED DRAWER,11,46.75,3.0,8.0,4.0,2010,8,4,4,13.777777777777779,2562
2010-09,ROSE SCENT CANDLE JEWELLED DRAWER,19,80.75,11.0,3.0,8.0,2010,9,4,4,13.777777777777779,2562
2010-10,ROSE SCENT CANDLE JEWELLED DRAWER,16,68.0,19.0,11.0,3.0,2010,10,7,7,13.777777777777779,2562
2010-11,ROSE SCENT CANDLE JEWELLED DRAWER,41,163.69,16.0,19.0,11.0,2010,11,8,8,13.777777777777779,2562
2010-12,ROSE SCENT CANDLE JEWELLED DRAWER,5,21.25,41.0,16.0,19.0,2010,12,2,2,13.777777777777779,2562
2010-03,ROSE SCENT CANDLES IN GLASS,86,73.1,92.0,81.0,9.0,2010,3,9,9,49.5,2563
2010-04,ROSE SCENT CANDLES IN GLASS,27,22.95,86.0,92.0,81.0,2010,4,3,3,49.5,2563
2010-05,ROSE SCENT CANDLES IN GLASS,61,48.339999999999996,27.0,86.0,92.0,2010,5,7,7,49.5,2563
2010-06,ROSE SCENT CANDLES IN GLASS,87,73.94999999999999,61.0,27.0,86.0,2010,6,9,9,49.5,2563
2010-07,ROSE SCENT CANDLES IN GLASS,27,22.95,87.0,61.0,27.0,2010,7,3,3,49.5,2563
2010-08,ROSE SCENT CANDLES IN GLASS,9,7.6499999999999995,27.0,87.0,61.0,2010,8,1,1,49.5,2563
2010-03,ROSES IN WHITE HEART CANDLE ,5,6.25,72.0,470.0,243.0,2010,3,1,1,5.0,2564
2010-11,ROSES REGENCY TEACUP AND SAUCER ,716,1974.2,567.0,652.0,234.0,2010,11,92,76,447.5,2565
2010-12,ROSES REGENCY TEACUP AND SAUCER ,179,498.05,716.0,567.0,652.0,2010,12,20,20,447.5,2565
2010-03,ROTATING LEAVES T-LIGHT HOLDER,36,83.7,10.0,72.0,256.0,2010,3,6,4,74.4,2566
2010-04,ROTATING LEAVES T-LIGHT HOLDER,3,7.6499999999999995,36.0,10.0,72.0,2010,4,2,2,74.4,2566
2010-05,ROTATING LEAVES T-LIGHT HOLDER,1,2.55,3.0,36.0,10.0,2010,5,1,1,74.4,2566
2010-06,ROTATING LEAVES T-LIGHT HOLDER,43,61.62,1.0,3.0,36.0,2010,6,5,5,74.4,2566
2010-07,ROTATING LEAVES T-LIGHT HOLDER,22,27.5,43.0,1.0,3.0,2010,7,6,4,74.4,2566
2010-08,ROTATING LEAVES T-LIGHT HOLDER,41,51.25,22.0,43.0,1.0,2010,8,3,3,74.4,2566
2010-09,ROTATING LEAVES T-LIGHT HOLDER,88,110.0,41.0,22.0,43.0,2010,9,15,14,74.4,2566
2010-10,ROTATING LEAVES T-LIGHT HOLDER,119,148.75,88.0,41.0,22.0,2010,10,20,19,74.4,2566
2010-11,ROTATING LEAVES T-LIGHT HOLDER,321,390.99,119.0,88.0,41.0,2010,11,31,29,74.4,2566
2010-12,ROTATING LEAVES T-LIGHT HOLDER,70,87.5,321.0,119.0,88.0,2010,12,8,7,74.4,2566
2010-07,ROTATING SILVER ANGELS T-LIGHT HLDR,60,153.0,6.0,4.0,295.0,2010,7,6,6,449.1666666666667,2567
2010-08,ROTATING SILVER ANGELS T-LIGHT HLDR,160,407.99999999999994,60.0,6.0,4.0,2010,8,14,14,449.1666666666667,2567
2010-09,ROTATING SILVER ANGELS T-LIGHT HLDR,480,1163.52,160.0,60.0,6.0,2010,9,32,31,449.1666666666667,2567
2010-10,ROTATING SILVER ANGELS T-LIGHT HLDR,701,1733.28,480.0,160.0,60.0,2010,10,67,60,449.1666666666667,2567
2010-11,ROTATING SILVER ANGELS T-LIGHT HLDR,972,2388.69,701.0,480.0,160.0,2010,11,86,71,449.1666666666667,2567
2010-12,ROTATING SILVER ANGELS T-LIGHT HLDR,322,754.68,972.0,701.0,480.0,2010,12,25,21,449.1666666666667,2567
2010-06,ROUND BLUE CLOCK W/SUCKER,4,3.4,2.0,1.0,11.0,2010,6,1,1,17.0,2568
2010-08,ROUND BLUE CLOCK W/SUCKER,30,21.3,4.0,2.0,1.0,2010,8,2,2,17.0,2568
2010-03,ROUND CACTUS CANDLE,12,33.0,16.0,85.0,104.0,2010,3,2,2,7.625,2569
2010-04,ROUND CACTUS CANDLE,13,38.35000000000001,12.0,16.0,85.0,2010,4,3,3,7.625,2569
2010-05,ROUND CACTUS CANDLE,3,8.850000000000001,13.0,12.0,16.0,2010,5,2,2,7.625,2569
2010-06,ROUND CACTUS CANDLE,6,17.700000000000003,3.0,13.0,12.0,2010,6,1,1,7.625,2569
2010-08,ROUND CACTUS CANDLE,7,20.650000000000002,6.0,3.0,13.0,2010,8,2,2,7.625,2569
2010-09,ROUND CACTUS CANDLE,7,20.650000000000002,7.0,6.0,3.0,2010,9,2,2,7.625,2569
2010-10,ROUND CACTUS CANDLE,1,2.95,7.0,7.0,6.0,2010,10,1,1,7.625,2569
2010-11,ROUND CACTUS CANDLE,12,35.400000000000006,1.0,7.0,7.0,2010,11,5,5,7.625,2569
2010-04,ROUND CONTAINER SET OF 5 RETROSPOT,278,453.29999999999995,170.0,220.0,267.0,2010,4,30,29,180.11111111111111,2570
2010-05,ROUND CONTAINER SET OF 5 RETROSPOT,201,316.04999999999995,278.0,170.0,220.0,2010,5,18,16,180.11111111111111,2570
2010-06,ROUND CONTAINER SET OF 5 RETROSPOT,198,310.5,201.0,278.0,170.0,2010,6,24,22,180.11111111111111,2570
2010-07,ROUND CONTAINER SET OF 5 RETROSPOT,191,309.54999999999995,198.0,201.0,278.0,2010,7,29,26,180.11111111111111,2570
2010-08,ROUND CONTAINER SET OF 5 RETROSPOT,258,409.49999999999994,191.0,198.0,201.0,2010,8,24,22,180.11111111111111,2570
2010-09,ROUND CONTAINER SET OF 5 RETROSPOT,245,393.44999999999993,258.0,191.0,198.0,2010,9,32,27,180.11111111111111,2570
2010-10,ROUND CONTAINER SET OF 5 RETROSPOT,94,155.09999999999997,245.0,258.0,191.0,2010,10,13,10,180.11111111111111,2570
2010-11,ROUND CONTAINER SET OF 5 RETROSPOT,155,250.34999999999997,94.0,245.0,258.0,2010,11,22,21,180.11111111111111,2570
2010-12,ROUND CONTAINER SET OF 5 RETROSPOT,1,1.65,155.0,94.0,245.0,2010,12,1,1,180.11111111111111,2570
2010-03,ROUND PINK HEART MIRROR,29,60.900000000000006,6.0,34.0,14.0,2010,3,6,6,10.125,2571
2010-04,ROUND PINK HEART MIRROR,1,2.1,29.0,6.0,34.0,2010,4,1,1,10.125,2571
2010-06,ROUND PINK HEART MIRROR,13,27.300000000000004,1.0,29.0,6.0,2010,6,3,3,10.125,2571
2010-07,ROUND PINK HEART MIRROR,6,12.600000000000001,13.0,1.0,29.0,2010,7,1,1,10.125,2571
2010-08,ROUND PINK HEART MIRROR,4,8.4,6.0,13.0,1.0,2010,8,2,2,10.125,2571
2010-10,ROUND PINK HEART MIRROR,9,18.900000000000002,4.0,6.0,13.0,2010,10,4,4,10.125,2571
